Unnamed: 0,Employee ID,Full_Name,StartDate,ExitDate,Domain,Supervisor,Emails,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance_Score,CurrentEmployee_Rating,Survey_Date,Engagement_Score,Satisfaction_Score,WorkLifeBalance_Score,Training_Date,Trainingprogram_Name,Training_type,Training_outcome,Location,Trainer,Trainingduration,Training_cost,status
1477,1904,Ezra Zhang,07-11-2022,22-05-2022,Production Technician I,Brenda Rodriguez,ezra.zhang@bilearner.com,BPC,Active,Contract,Zone C,Part-Time,Unk,Production       ,General - Con,11-10-1982,MA,Laborer,Female,73332,Asian,Widowed,Fully Meets,3,09-12-2022,5,1,4,20-10-2022,Leadership Development,Internal,Failed,East Autumn,Donald Franklin,1,576.1,Invalid
1478,1905,Sonia Chung,06-04-2022,22-05-2022,Production Technician I,Sean Moon,sonia.chung@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unk,Production       ,Wireline Construction,10-03-1972,MA,Vp,Female,85085,Asian,Married,Fully Meets,3,15-04-2023,5,2,1,24-11-2022,Leadership Development,Internal,Passed,Buchananton,Matthew Brooks,2,958.46,Valid
1479,1906,Bryce Mills,22-02-2021,22-05-2022,Production Technician I,Holly Hudson,bryce.mills@bilearner.com,SVG,Active,Part-Time,Zone B,Full-Time,Unk,Production       ,Field Operations,03-08-1947,MA,Laborer,Male,11009,Hispanic,Widowed,Fully Meets,3,28-12-2022,1,4,5,05-03-2023,Project Management,External,Passed,Pamelaborough,Anthony Turner,5,228.41,Valid
1480,1907,Wade Wiggins,16-05-2022,22-05-2022,Production Technician I,Charles Allen,wade.wiggins@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,Field Operations,04-11-1988,MA,Operator,Male,89719,Asian,Widowed,Fully Meets,3,18-01-2023,2,4,5,10-11-2022,Technical Skills,Internal,Completed,Wilsonborough,Dr. Michael Day,2,203.44,Valid
1481,1908,Selina Gonzalez,18-01-2020,22-05-2022,Production Technician I,Bonnie Hardin,selina.gonzalez@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,Unk,Production       ,Field Operations,19-05-1942,MA,Technician,Female,71466,White,Widowed,Fully Meets,3,26-01-2023,4,2,5,21-07-2023,Project Management,External,Incomplete,Cynthiaside,Jill Martin,2,359.08,Valid
1482,1909,Tyree Parsons,21-10-2021,22-05-2022,Production Technician I,Heather Michael,tyree.parsons@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Unk,Production       ,General - Con,15-10-1961,MA,Groundman,Female,68175,White,Widowed,Fully Meets,3,23-11-2022,3,5,2,15-03-2023,Technical Skills,Internal,Passed,Leestad,Stephen Neal,3,653.23,Valid
1483,1910,Adrian Murray,05-01-2019,22-05-2022,Production Technician I,Jose Gomez,adrian.murray@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,Production       ,General - Eng,07-11-1942,MA,Drafter,Female,48973,Hispanic,Divorced,Fully Meets,3,05-11-2022,1,4,1,12-10-2022,Customer Service,Internal,Passed,Evansshire,Shannon Spencer,5,614.4,Valid
1484,1911,Kael Fisher,24-01-2021,27-01-2022,Production Technician I,Angela Bailey,kael.fisher@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone B,Temporary,Resignation,Production       ,Wireline Construction,12-06-1991,MA,Laborer,Female,36064,White,Divorced,Fully Meets,3,08-04-2023,3,4,3,12-11-2022,Communication Skills,External,Passed,Trevorchester,Mr. Paul Morales,5,333.08,Valid
1485,1912,Erica French,06-03-2020,06-03-2021,Production Technician II,Brett Sims,erica.french@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Retirement,Production       ,Engineers,16-10-1987,MA,Engineer,Female,7544,Asian,Married,Fully Meets,3,02-04-2023,2,5,1,26-03-2023,Leadership Development,External,Completed,Yangland,Anthony Cannon,1,718.38,Valid
1486,1913,Damaris Oneal,19-11-2022,15-02-2023,Production Technician II,Natalie Johnson,damaris.oneal@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,Production       ,General - Con,26-07-1972,MA,Lineman,Male,70057,White,Married,Fully Meets,3,21-01-2023,5,4,2,02-02-2023,Project Management,External,Failed,Brianland,Nicholas Mathis,3,195.29,Valid
1487,1914,Rebecca Craig,15-03-2019,02-10-2019,Production Technician II,Deanna Freeman,rebecca.craig@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Resignation,Production       ,Engineers,04-04-1981,MA,Project Manager,Female,34085,Other,Married,Fully Meets,3,23-02-2023,4,4,5,11-01-2023,Leadership Development,External,Passed,Mckeemouth,Randy Perkins,2,113.43,Valid
1488,1915,Carley Waters,11-05-2023,05-07-2023,Production Technician II,Mary Todd,carley.waters@bilearner.com,NEL,Leave of Absence,Part-Time,Zone B,Temporary,Voluntary,Production       ,General - Con,23-07-1946,MA,Laborer,Female,25099,Asian,Divorced,Fully Meets,3,11-07-2023,2,3,5,11-11-2022,Customer Service,External,Incomplete,Wilsonbury,Robin Smith MD,4,651.23,Valid
1489,1916,Kadyn Harrison,05-02-2022,07-02-2023,Production Technician II,Kevin Perkins,kadyn.harrison@bilearner.com,PL,Leave of Absence,Full-Time,Zone A,Full-Time,Involuntary,Production       ,General - Con,25-09-1963,MA,Technician,Male,86671,Other,Divorced,Fully Meets,3,25-12-2022,3,4,3,28-09-2022,Technical Skills,Internal,Incomplete,Allisonton,Hannah Cortez,1,331.66,Valid
1490,1917,Megan Huang,29-05-2019,22-05-2022,Production Technician I,Joseph Bryant,megan.huang@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unk,Production       ,General - Eng,03-11-1960,MA,Engineer,Female,39874,Black,Single,Fully Meets,3,31-10-2022,5,2,3,24-01-2023,Customer Service,Internal,Incomplete,Jonesside,Spencer Ford,3,419.83,Valid
1491,1918,Callum Blair,09-01-2023,14-03-2023,Production Technician I,Kayla Shelton,callum.blair@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Involuntary,Production       ,Field Operations,12-09-1990,MA,Supervisor,Female,36065,Black,Single,Fully Meets,3,01-10-2022,3,5,5,03-08-2023,Communication Skills,Internal,Incomplete,South Thomas,Gary Rocha,2,226.7,Valid
1492,1919,Emilie Donaldson,01-05-2022,21-11-2022,Production Technician I,Dylan Foster,emilie.donaldson@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone A,Full-Time,Involuntary,Production       ,Shop (Fleet),15-08-1990,MA,Shop,Female,7972,Other,Widowed,Fully Meets,3,22-05-2023,2,3,3,18-06-2023,Leadership Development,External,Failed,Wellsland,Carrie Walton,1,583.76,Valid
1493,1920,Darius Duke,26-01-2021,06-08-2021,Production Technician I,Mary Morgan,darius.duke@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Retirement,Production       ,Field Operations,03-08-1948,MA,Tower Hand,Female,81226,Hispanic,Widowed,Fully Meets,3,23-09-2022,2,5,3,04-04-2023,Customer Service,Internal,Failed,West Chadview,Lindsey Johnson,3,646.65,Valid
1494,1921,Kenya Decker,06-09-2021,02-07-2023,Production Technician I,Danny Howard,kenya.decker@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Voluntary,Production       ,Engineers,27-07-1994,MA,Engineer,Male,10345,Other,Married,Fully Meets,3,01-02-2023,3,2,5,28-05-2023,Technical Skills,External,Incomplete,West Dawn,Steven Golden,2,813.17,Valid
1495,1922,Tyrese Sloan,29-07-2020,22-05-2022,Production Technician I,Lisa Morrison,tyrese.sloan@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Unk,Production       ,General - Con,11-02-1958,MA,Technician,Male,89245,Asian,Divorced,Fully Meets,3,29-04-2023,1,1,3,14-11-2022,Technical Skills,External,Passed,Maxwellfurt,Maria Le,3,636.38,Valid
1496,1923,Giana Roach,31-03-2023,30-04-2023,Production Technician I,John Adams,giana.roach@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Involuntary,Production       ,People Services,05-11-1966,MA,Director,Female,46757,Other,Widowed,Fully Meets,3,29-07-2023,3,4,4,17-11-2022,Project Management,External,Failed,Dianeview,Lauren Dixon,3,868.74,Valid
1497,1924,Teagan Swanson,16-05-2023,29-05-2023,Production Technician I,Derek Thompson,teagan.swanson@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,Production       ,Field Operations,29-11-1994,MA,Foreman,Female,53602,Hispanic,Married,Fully Meets,3,05-09-2022,3,5,1,14-07-2023,Customer Service,External,Failed,Port Hannahshire,Lisa Johnston,4,250.41,Valid
1498,1925,Jerome Fischer,29-04-2023,07-07-2023,Production Technician I,Jason Kelly,jerome.fischer@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Voluntary,Production       ,Splicing,13-02-1980,MA,Laborer,Male,91520,Other,Divorced,Fully Meets,3,21-04-2023,1,5,3,12-05-2023,Communication Skills,Internal,Completed,Karenshire,Jennifer Roberts,3,882.06,Valid
1499,1926,Grayson Preston,27-11-2019,22-05-2022,Production Technician I,Cheryl Anderson,grayson.preston@bilearner.com,SVG,Active,Contract,Zone A,Temporary,Unk,Production       ,Field Operations,02-01-2000,MA,Director,Male,95240,Black,Single,Fully Meets,3,20-08-2022,3,4,2,30-06-2023,Leadership Development,Internal,Passed,New David,Mr. Donald Shepard,1,350.88,Valid
1500,1927,Turner Bradley,03-11-2022,02-04-2023,Production Technician I,Jeffrey Peters,turner.bradley@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Involuntary,Production       ,Field Operations,06-04-1976,MA,Technician,Male,4497,Hispanic,Married,Fully Meets,3,13-12-2022,3,2,1,23-02-2023,Leadership Development,External,Completed,Michaelmouth,Christopher Avila,5,571.81,Valid
1501,1928,Elvis Daniels,08-08-2022,22-05-2022,Production Technician I,Cindy Phillips,elvis.daniels@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Unk,Production       ,General - Con,17-03-1983,MA,Laborer,Female,89914,Hispanic,Widowed,Fully Meets,3,24-08-2022,4,5,5,23-02-2023,Communication Skills,Internal,Failed,Toddbury,Jessica Jones,3,900.89,Invalid
1502,1929,Rose Travis,27-07-2023,22-05-2022,Production Technician I,James Lee,rose.travis@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Unk,Production       ,Field Operations,03-03-1988,MA,Coordinator,Female,97011,Asian,Widowed,Fully Meets,3,09-12-2022,4,1,3,04-08-2023,Customer Service,Internal,Failed,Burchfurt,Hannah Mays,3,312.56,Invalid
1503,1930,Frank Williams,15-07-2023,22-05-2022,Production Technician I,Kelly Vaughn,frank.williams@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Unk,Production       ,General - Con,26-08-1986,MA,Technician,Female,70906,Asian,Single,Fully Meets,3,27-12-2022,3,3,4,30-06-2023,Project Management,External,Incomplete,Ashleyfurt,Stephen Graham,5,533.56,Invalid
1504,1931,Yurem Donovan,09-11-2022,22-05-2022,Production Technician I,Donna Jones,yurem.donovan@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Unk,Production       ,Fielders,22-12-1999,MA,Engineer,Female,17678,White,Single,Fully Meets,3,16-04-2023,2,3,4,14-05-2023,Leadership Development,Internal,Failed,Wolfeton,Jonathan Hunt,5,381.36,Invalid
1505,1932,John Smith,24-12-2019,12-06-2022,Sales Manager,Emily Gaines,john.smith@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Voluntary,Sales,General - Sga,16-08-1977,MA,Project Manager,Male,1886,Other,Widowed,Fully Meets,3,17-01-2023,5,5,2,19-03-2023,Customer Service,Internal,Failed,Georgemouth,Brian Terry,2,754.08,Valid
1506,1933,Lynn Daneault,08-03-2019,22-05-2022,Sales Manager,Laura Smith,lynn.daneault@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unk,Sales,Aerial,01-11-1989,VT,Lineman,Female,5473,Black,Widowed,Fully Meets,3,24-05-2023,2,4,5,17-10-2022,Customer Service,Internal,Incomplete,Walkershire,Kim Lee,5,837.19,Valid
1507,1934,Donysha Kampew,25-06-2019,04-10-2020,Sales Manager,Steve Grant,donysha.kampew@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Sales,General - Eng,29-09-1991,PA,Supervisor,Female,19444,Other,Widowed,Fully Meets,3,25-08-2022,2,5,2,08-05-2023,Leadership Development,External,Incomplete,Suzannemouth,Elizabeth Sanchez,2,993.7,Valid
1508,1935,Jordin Lozano,03-01-2019,22-05-2022,Production Technician II,Brent Hickman,jordin.lozano@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,Sales,Yard (Material Handling),01-12-1974,MA,Coordinator,Male,60994,Hispanic,Divorced,Fully Meets,3,20-04-2023,5,1,4,16-09-2022,Customer Service,Internal,Completed,Rodriguezfurt,Anna Stafford,2,505.4,Valid
1509,1936,Ronald Gross,02-02-2023,22-05-2022,Production Technician II,Mary Weber,ronald.gross@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Unk,Sales,Field Operations,26-05-1991,PA,Technician,Female,78866,Hispanic,Widowed,Fully Meets,3,11-10-2022,3,3,5,21-08-2022,Leadership Development,External,Failed,Hooverberg,Amanda Randolph,5,567.55,Invalid
1510,1937,Maryjane Choi,30-03-2022,30-01-2023,Production Technician II,Kayla Peterson,maryjane.choi@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Sales,Engineers,25-03-1957,PA,Technician,Female,34825,Asian,Single,Fully Meets,3,11-08-2022,4,5,4,08-05-2023,Leadership Development,External,Completed,Chapmanstad,Sarah Boone,4,774.74,Valid
1511,1938,Madalynn Yates,23-03-2020,22-05-2022,Production Technician II,Donna Gonzalez,madalynn.yates@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unk,Sales,Splicing,18-03-1957,MA,Technician,Female,52524,Other,Single,Fully Meets,3,15-09-2022,1,4,3,24-08-2022,Communication Skills,External,Passed,Annaton,Jordan Stanley,5,316.61,Valid
1512,1939,Angelina Peck,06-06-2019,22-05-2022,Production Technician II,Michele Riddle,angelina.peck@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Unk,Sales,Field Operations,05-03-1942,PA,Engineer,Female,19068,Asian,Married,Fully Meets,3,13-06-2023,4,5,3,27-10-2022,Communication Skills,External,Completed,East Joseph,Kristi Lee,3,531.73,Valid
1513,1940,Dario Shaw,28-05-2023,22-05-2022,Production Technician II,Stephanie Kerr,dario.shaw@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Unk,Sales,Engineers,07-08-1942,MA,Project Manager,Female,18285,Asian,Widowed,Fully Meets,3,20-08-2022,3,4,5,16-01-2023,Communication Skills,External,Failed,Denisehaven,Alyssa White,2,342.26,Invalid
1514,1941,Deven Frazier,03-02-2021,22-05-2022,Production Technician II,Mackenzie Johnston,deven.frazier@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Unk,Sales,Engineers,06-10-1941,PA,Engineer,Female,13977,Hispanic,Widowed,Fully Meets,3,16-09-2022,3,5,4,04-02-2023,Leadership Development,External,Failed,Perryborough,Frank Rhodes,3,158.79,Valid
1515,1942,Jett Kent,30-07-2019,09-11-2022,Production Technician II,William Thompson,jett.kent@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Retirement,Sales,Wireline Construction,11-02-1964,MA,Laborer,Female,37830,Other,Widowed,Fully Meets,3,08-11-2022,2,4,2,15-04-2023,Customer Service,Internal,Completed,West Stephanieton,Miranda Wilson,3,250.51,Valid
1516,1943,Zander Aguilar,08-05-2022,17-11-2022,Production Technician II,Timothy Wheeler,zander.aguilar@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Sales,Shop (Fleet),23-03-1956,PA,Mechanic,Female,34057,White,Widowed,Fully Meets,3,22-09-2022,5,5,4,13-05-2023,Technical Skills,Internal,Passed,Bassborough,Eddie Foster,3,453.4,Valid
1517,1944,Alessandro Chavez,12-05-2020,22-05-2022,Production Technician II,Steve Macdonald,alessandro.chavez@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unk,Sales,Field Operations,20-08-1963,PA,Technician,Female,80132,Asian,Married,Fully Meets,3,12-12-2022,1,4,1,26-10-2022,Technical Skills,External,Completed,New Maryfort,Michelle Rosales,5,742.31,Valid
1518,1945,Jaxson Brady,28-03-2019,10-12-2022,Sales Manager,Christopher Murray DDS,jaxson.brady@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Resignation,Sales,Engineers,17-02-1977,MA,Engineer,Female,36863,White,Married,Fully Meets,3,10-02-2023,1,3,4,12-01-2023,Customer Service,External,Passed,Rachelbury,Rachel Juarez,5,341.94,Valid
1519,1946,Giovanni Whitaker,22-07-2019,22-05-2022,Production Technician II,James Mitchell,giovanni.whitaker@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Unk,Sales,Aerial,22-07-1956,PA,Lineman,Female,76522,Other,Widowed,Fully Meets,3,05-01-2023,3,5,1,30-08-2022,Customer Service,Internal,Completed,Delgadomouth,Benjamin Mcdonald,1,967.18,Valid
1520,1947,Karen Goodman,17-09-2020,22-05-2022,Sales Manager,John Chavez,karen.goodman@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,Sales,General - Sga,21-07-1982,PA,Manager,Female,42775,White,Single,Fully Meets,3,28-06-2023,1,3,3,14-11-2022,Communication Skills,External,Failed,Brewerchester,Derek Smith,3,147.4,Valid
1521,1948,Skyla Lambert,02-07-2022,09-08-2022,Production Technician II,Teresa Williamson,skyla.lambert@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Sales,Splicing,08-12-1963,PA,Splicer,Female,46619,Black,Married,Fully Meets,3,16-03-2023,2,1,5,23-05-2023,Project Management,External,Failed,Port Patrickport,Randy Howell,4,884.26,Valid
1522,1949,Ashlynn Duffy,30-11-2019,22-05-2022,Sales Manager,Kimberly Washington,ashlynn.duffy@bilearner.com,MSC,Active,Contract,Zone A,Part-Time,Unk,Sales,Field Operations,04-04-1950,PA,Technician,Female,63764,Hispanic,Divorced,Fully Meets,3,07-09-2022,5,3,4,28-04-2023,Customer Service,Internal,Incomplete,Jodyville,Samantha Thompson,5,592.96,Valid
1523,1950,Lilliana Walker,21-07-2023,21-07-2023,Production Technician II,Stephanie Anderson,lilliana.walker@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone C,Temporary,Involuntary,Production       ,Splicing,24-03-1958,PA,Splicer,Female,30495,Asian,Married,Fully Meets,3,17-09-2022,3,2,1,21-02-2023,Project Management,External,Passed,Michaelchester,Nicholas Daugherty,2,801.28,Valid
1524,1951,Lindsay Copeland,26-08-2020,30-05-2021,Sales Manager,Jeffery Snyder,lindsay.copeland@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Sales,Aerial,09-10-1960,MA,Foreman,Female,32929,Asian,Married,Fully Meets,3,20-04-2023,4,1,3,29-04-2023,Leadership Development,Internal,Incomplete,Veronicatown,Tracy Melton,2,717.95,Valid
1525,1952,Kristin Mccarty,16-05-2020,22-05-2022,Sales Manager,Abigail Marks,kristin.mccarty@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,Sales,Underground,31-07-1989,PA,Laborer,Female,57392,Other,Divorced,Fully Meets,3,09-06-2023,2,5,2,05-03-2023,Leadership Development,Internal,Passed,East Jeff,Sydney Bryant,1,846.22,Valid
1526,1953,Barbara Sutwell,06-04-2023,24-05-2023,Production Technician I,Jeffrey Murphy,barbara.sutwell@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Production       ,Finance & Accounting,20-02-1976,MA,Cfo,Female,2718,Asian,Divorced,Fully Meets,3,07-04-2023,4,5,4,13-08-2022,Leadership Development,External,Passed,West Kelli,Laura Smith,4,275.62,Valid
1527,1954,Lenora Tejeda,18-02-2019,31-10-2022,Production Technician II,Heather Riley,lenora.tejeda@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone C,Temporary,Voluntary,Production       ,Finance & Accounting,22-07-1968,MA,Administration,Female,2129,Other,Divorced,Fully Meets,3,16-03-2023,1,1,5,14-08-2022,Customer Service,External,Passed,Lake Cindy,Ronald Marsh,5,837.05,Valid
1528,1955,Ludwick Harrell,10-10-2020,22-05-2022,Production Technician I,Jonathan Huber,ludwick.harrell@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Unk,Production       ,Field Operations,04-04-1998,MA,Engineer,Male,1776,White,Married,Fully Meets,3,27-08-2022,2,3,4,22-07-2023,Leadership Development,Internal,Incomplete,Port Catherineside,Stephen Henry,3,202.35,Valid
1529,1956,Courtney Beatrice,15-05-2021,22-05-2022,Production Technician I,Patrick Liu,courtney.beatrice@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Unk,Production       ,Billable Consultants,18-12-1958,MA,Engineer,Female,1915,Black,Married,Fully Meets,3,23-01-2023,1,5,4,05-06-2023,Communication Skills,External,Passed,Lake Justin,Phillip Yates,4,590.97,Valid
1530,1957,Melisa Gerke,13-05-2019,30-05-2022,Production Technician I,Jimmy Cox,melisa.gerke@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,15-02-1975,MA,Manager,Female,2330,Asian,Widowed,Fully Meets,3,17-03-2023,5,2,2,14-04-2023,Customer Service,External,Failed,North Meganstad,Bruce Ramirez,5,744.55,Valid
